-4.832372971860505323e-02,-9.985638819222376862e-05,7.611888003113732593e-01,-7.178947282911515813e-20,8.726535498374586933e-03,-6.896486261379066475e-21,9.999619230641713097e-01,-3.741558648338141890e-01,1.322572122240555400e-04,-7.775652151754382311e-05,5.833517689389423611e-01,-2.266491973998205900e-01,-1.534211071839634399e-04,-3.741593935931903925e-01,1.502205200426641051e-04,-8.836139153439369570e-05,5.833591018691091090e-01,-2.266530030621727310e-01,-1.742810239284353852e-04,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00
-4.832372971860249278e-02,-9.985638819221970286e-05,7.611888003113719270e-01,-1.068738390939449596e-19,8.726535498374935612e-03,-2.633264274748311386e-20,9.999619230641713097e-01,-3.741558648338188520e-01,1.322572122240463514e-04,-7.775652151753909328e-05,5.833517689389589034e-01,-2.266491973998333020e-01,-1.534211071839530587e-04,-3.741593935931949444e-01,1.502205200426517994e-04,-8.836139153438720404e-05,5.833591018691256513e-01,-2.266530030621853875e-01,-1.742810239284213990e-04,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00
-4.853637185720668934e-02,-9.985252069383187472e-05,7.608267328189781686e-01,1.609582260527591175e-09,8.789850882418771827e-03,-1.554933766861132580e-11,9.999613685145366526e-01,-3.763824051650213609e-01,1.321439991236900439e-04,-7.806580339120216205e-05,5.869358701911820964e-01,-2.281333938071840317e-01,-1.534884937138116326e-04,-3.763859204079916809e-01,1.500930908460268692e-04,-8.871361250984292402e-05,5.869431733146746044e-01,-2.281371831839619502e-01,-1.743586835858782511e-04,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00
-5.021024988516093607e-02,-9.982207649019927314e-05,7.579766071377538328e-01,1.427990358206890000e-08,9.288256160403780479e-03,-1.379507264416349004e-10,9.999568632183583050e-01,-3.939093025296353523e-01,1.312528073665361443e-04,-8.050041083151880693e-05,6.151492260920988775e-01,-2.398167025422068555e-01,-1.540189475197447006e-04,-3.939127113740600317e-01,1.490899927125607092e-04,-9.148622830308722139e-05,6.151562945831836604e-01,-2.398203637220765183e-01,-1.749700054769570093e-04,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00
-5.192464472670401537e-02,-9.979090260986750904e-05,7.554275850931267966e-01,2.932344922967255165e-08,9.921506383792343467e-03,-3.002661099629068731e-10,9.999507806442653468e-01,-4.101492680249431699e-01,1.304168443871578300e-04,-8.269138524157668808e-05,6.398731033959432768e-01,-2.495671723652762852e-01,-1.544850716777740362e-04,-4.101525945724066036e-01,1.481487423179727073e-04,-9.398242857271730882e-05,6.398799875822885896e-01,-2.495707315699398632e-01,-1.755066070737492582e-04,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00
-5.375799303762646142e-02,-9.975758646889871357e-05,7.537625743772152775e-01,5.133453863264116695e-08,1.095064753012540103e-02,-5.797649803466226190e-10,9.999400398617250829e-01,-4.226109252785818504e-01,1.297430277895917619e-04,-8.416707649786066747e-05,6.543522070199235818e-01,-2.536430129674612788e-01,-1.547623301742595894e-04,-4.226142402890187832e-01,1.473890709386419993e-04,-9.566709943981584207e-05,6.543590546587250145e-01,-2.536465471813154071e-01,-1.758238370701826190e-04,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00
-5.647368969363689151e-02,-9.970385878941073689e-05,7.498043820379333146e-01,7.498701559229624204e-08,1.219009129973869579e-02,-9.378301588154700694e-10,9.999256980766613179e-01,-4.462638517842791863e-01,1.284459494843185690e-04,-8.727704163823685603e-05,6.876720343466607988e-01,-2.657889662948820231e-01,-1.555097570514215699e-04,-4.462670953649183758e-01,1.459304922911202837e-04,-9.921416417987291927e-05,6.876787125838735859e-01,-2.657924025795778689e-01,-1.766873211183594668e-04,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00
-6.062226350897386568e-02,-9.961698407962155924e-05,7.421222097211209734e-01,1.013049295038108693e-07,1.377104650930310696e-02,-1.423480951901812743e-09,9.999051746430901444e-01,-4.880906822638648168e-01,1.261367341129670573e-04,-9.304096281948496432e-05,7.515879893922871036e-01,-2.910402654435472192e-01,-1.570207072439036707e-04,-4.880937571526844931e-01,1.433369330357090355e-04,-1.057856372016340317e-04,7.515942824814578760e-01,-2.910434853518811260e-01,-1.784378867350463246e-04,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00
-6.491974200216753255e-02,-9.952143686998477954e-05,7.341994397725454258e-01,1.269957006790338401e-07,1.563342527262377712e-02,-2.022778748828916911e-09,9.998777905395385135e-01,-5.296726954174193480e-01,1.237377255041161863e-04,-9.871486933526321737e-05,8.125523726762510224e-01,-3.141477938911826917e-01,-1.586196432110699981e-04,-5.296756372284159298e-01,1.406386011356472324e-04,-1.122580063460490066e-04,8.125583522574248985e-01,-3.141508334423458448e-01,-1.802876628680285642e-04,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00
-6.936135306562168923e-02,-9.941749509738589984e-05,7.260437828820434092e-01,1.520791519661242840e-07,1.776817793920013391e-02,-2.732076450428349323e-09,9.998421334654276071e-01,-5.710177371678382130e-01,1.212518013577612038e-04,-1.043016459819060313e-04,8.706597763781087629e-01,-3.351802553520987216e-01,-1.603037451786208352e-04,-5.710205803736482233e-01,1.378388543520247178e-04,-1.186344477011541876e-04,8.706655117954055223e-01,-3.351831494109366316e-01,-1.822334700116972478e-04,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00
-7.418110867633681549e-02,-9.929337047508771379e-05,7.165981703285322357e-01,1.731775204673479900e-07,2.023999524208041495e-02,-3.545292148788003933e-09,9.997951503145885432e-01,-6.161071275333254160e-01,1.183661222823814436e-04,-1.104333557890232206e-04,9.324046094340118218e-01,-3.567802244654043053e-01,-1.623415418997590706e-04,-6.161098827202647898e-01,1.345858445652088652e-04,-1.256370723494262581e-04,9.324101158429314307e-01,-3.567829775991042118e-01,-1.845882539991030701e-04,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00
-7.921805597295626666e-02,-9.915765360008006366e-05,7.064116568491181081e-01,1.919862533007685094e-07,2.290532095380456989e-02,-4.418177743324331350e-09,9.997376387192623559e-01,-6.633471277494921159e-01,1.152508393488676814e-04,-1.168780542474006132e-04,9.962386420287826505e-01,-3.787061481499945925e-01,-1.645824872855642794e-04,-6.633498009979336141e-01,1.310724979401793860e-04,-1.329993526005971219e-04,9.962439281340614849e-01,-3.787087629817731949e-01,-1.871779385578128897e-04,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00
-8.447228129371359140e-02,-9.899902580300761737e-05,6.952850325866084535e-01,2.030983923788419997e-07,2.593502001694492770e-02,-5.292382251223956583e-09,9.996636307962191159e-01,-7.124472438923121764e-01,1.117347839309223854e-04,-1.236021202825399504e-04,1.059665650013023708e+00,-3.990942454212531021e-01,-1.671589519787939596e-04,-7.124498513021895185e-01,1.271033707440548334e-04,-1.406881176714591436e-04,1.059670741801890248e+00,-3.990967318274442066e-01,-1.901581951043502150e-04,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00
-8.979429039491013120e-02,-9.883325053247545575e-05,6.838651238874295935e-01,2.118079224385245952e-07,2.907819428687115695e-02,-6.166957267641571599e-09,9.995771399031543325e-01,-7.621276565932588731e-01,1.080937003413588092e-04,-1.304133400487582351e-04,1.122965679362665226e+00,-4.190025901341544734e-01,-1.698400879435791634e-04,-7.621302031872355665e-01,1.229920546161127840e-04,-1.484787355432314222e-04,1.122970584942301953e+00,-4.190049511958577888e-01,-1.932602975944599014e-04,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00
