2.484601063227976150e-03,-4.238117392072567377e-05,7.898046255936111981e-01,8.630750969602900618e-07,2.432633045126582697e-02,-3.711167828699198670e-05,9.997040703471974377e-01,-3.332976337336056305e-02,7.065992172999864377e-05,6.382670350163018220e-05,-4.087383024770101236e-02,2.554613733822076044e-02,-5.954046384078894803e-05,-3.334245892114139076e-02,9.097081048408803738e-05,6.055682447651761040e-05,-4.090454092323420054e-02,2.558954482463942845e-02,-8.011193748422503500e-05,2.849759518397067055e-14,-8.381222373615249686e-14,7.341097670992840008e-13,5.027726118804508593e-01,2.999999999999834466e-01,-1.518409829987069176e-15,4.324143392789216445e-01,-2.279694965018116256e-16,-1.659691758261159931e-14,-1.285147549165720857e-15,5.027759023872925281e-01,-2.999999999999368727e-01,3.332852383032478741e-14,4.323868572047740444e-01,1.962260222914908117e-16,-1.511218807818143766e-14,4.350252395389292996e-15
1.548913383055633506e-03,-4.483190512510480848e-05,7.898558994252922183e-01,9.050349497313106221e-07,2.398457043253755111e-02,-3.715077903178009953e-05,9.997123281225290814e-01,-3.924774659356286555e-02,7.482041874642467974e-05,6.278577258669831406e-05,-2.974971924221908592e-02,2.102372933241547504e-02,-6.343268217508799597e-05,-3.924910264226138396e-02,9.510143051246607254e-05,5.938420727975205724e-05,-2.980455081407445278e-02,2.107991819186371199e-02,-8.399731563898206249e-05,4.275802820976567582e-14,-1.257646297840801352e-13,1.105688270478302526e-12,5.041521813854578093e-01,2.999999999999751754e-01,-2.312956608554817311e-15,4.286934344422897447e-01,-3.429693860074578534e-16,-2.498434757163498310e-14,-1.930530617645225074e-15,5.041466940827270538e-01,-2.999999999999053424e-01,5.004704675985531066e-14,4.286725618415980210e-01,2.953359041063453631e-16,-2.275640151641054412e-14,6.530011595752603566e-15
6.132257028832908616e-04,-4.728263632948394318e-05,7.899071732569732385e-01,9.469946967326121629e-07,2.364280761077799595e-02,-3.718987543482708016e-05,9.997204690633758606e-01,-4.516572981376516110e-02,7.898091576285072926e-05,6.174484167176644593e-05,-1.862560823673715948e-02,1.650132132661018963e-02,-6.732490050938705068e-05,-4.515574636338137021e-02,9.923205054084410770e-05,5.821159008298650408e-05,-1.870456070491470155e-02,1.657029155908799553e-02,-8.788269379373910353e-05,5.701846123556069371e-14,-1.677170358320077609e-13,1.477266773857321051e-12,5.055317508904647594e-01,2.999999999999669043e-01,-3.107503387122565447e-15,4.249725296056579005e-01,-4.579692755131040812e-16,-3.337177756065836689e-14,-2.575913686124729291e-15,5.055174857781615794e-01,-2.999999999998738121e-01,6.676556968938583391e-14,4.249582664784219421e-01,3.944457859211998652e-16,-3.040061495463965058e-14,8.709770796115912558e-15
-1.327926796773679259e-03,-4.945859398134568296e-05,7.899003198683458571e-01,3.633278288396726751e-07,2.275532225437992134e-02,-3.735177777694213721e-05,9.997410634328331991e-01,-5.472419545667057961e-02,8.447030552062559958e-05,6.019538335041620537e-05,-4.390958647836826212e-04,9.648723453751513468e-03,-7.105075914533955973e-05,-5.470357244059837615e-02,1.046696379626166232e-04,5.643599931378510731e-05,-5.408481480826538013e-04,9.729853899133448364e-03,-9.159980205693115339e-05,7.128847528261336519e-14,-2.096991561195269731e-13,1.847425105050674684e-12,5.019970450062077871e-01,2.999999999999585776e-01,-3.898196759326595110e-15,4.277378155599760867e-01,-5.726799271753514754e-16,-4.173070725173232566e-14,-3.222613514611582518e-15,5.019780556525541559e-01,-2.999999999998422262e-01,8.348817830732864011e-14,4.277277702385616220e-01,4.932627727931514075e-16,-3.801609241983236231e-14,1.089165779981643164e-14
-3.269079316098358248e-03,-5.163455162783262600e-05,7.898934664785814963e-01,-2.203393376132536307e-07,2.186781895486699517e-02,-3.751365068621300477e-05,9.997608699518274467e-01,-6.428266117078679232e-02,8.995969530439470487e-05,5.864592501911874869e-05,1.774741664531610461e-02,2.796125535312429800e-03,-7.477661777803794438e-05,-6.425139858903987367e-02,1.101072254099544904e-04,5.466040853278905458e-05,1.762286454692154128e-02,2.889416193586340220e-03,-9.531691031683170098e-05,8.555848932985347002e-14,-2.516812764076274179e-13,2.217583436216248701e-12,4.984623390258234865e-01,2.999999999999502509e-01,-4.688890131455249902e-15,4.305031016411695055e-01,-6.873905788319413564e-16,-5.008963694224880589e-14,-3.869313343124192843e-15,4.984386254308987296e-01,-2.999999999998105848e-01,1.002107869253513674e-13,4.304972741255296276e-01,5.920797596593736009e-16,-4.563156988446296962e-14,1.307354480355857418e-14
-6.204324886525284383e-03,-5.371259339490876139e-05,7.896564102184367995e-01,-1.791685681529275923e-06,2.055699593368297273e-02,-3.777926659237768866e-05,9.997886819161834193e-01,-7.911760342700178972e-02,9.793035574359268435e-05,5.590828950535670680e-05,4.588930385918521537e-02,-7.888582906964376751e-03,-7.877537333297268088e-05,-7.907787436024493744e-02,1.179953972493591512e-04,5.157512748585160088e-05,4.574644717894539581e-02,-7.785454214617518881e-03,-9.930907905867487027e-05,9.982628234714224513e-14,-2.936497995655711960e-13,2.589628245564244311e-12,4.911086039980312457e-01,2.999999999999419242e-01,-5.504245184936952987e-15,4.389997577256475880e-01,-8.023791404985038772e-16,-5.847179798684636330e-14,-4.517426432677823423e-15,4.910818128791120118e-01,-2.999999999997789435e-01,1.169559653128273753e-13,4.389957494289900009e-01,6.911713632914590175e-16,-5.327008789931566926e-14,1.525665056465554450e-14
-9.139570495842741504e-03,-5.579063515815426143e-05,7.894193539492860845e-01,-3.363028984117977640e-06,1.924613755778300378e-02,-3.804481755879376634e-05,9.998147752110833064e-01,-9.395254588964112308e-02,1.059010162798619949e-04,5.317065394511124503e-05,7.403119146252473692e-02,-1.857329149915956656e-02,-8.277412889858358329e-05,-9.390435033795935249e-02,1.258835691846346466e-04,4.848984638767694124e-05,7.387003020061549963e-02,-1.846032477283060524e-02,-1.033012478112788410e-04,1.140940753643441319e-13,-3.356183227229829916e-13,2.961673054986041153e-12,4.837548688208323511e-01,2.999999999999335420e-01,-6.319600239383460568e-15,4.474964140343461461e-01,-9.173677021759386761e-16,-6.685395903235276419e-14,-5.165539522286742109e-15,4.837250001779830333e-01,-2.999999999997473021e-01,1.337011437011863521e-13,4.474942249565769803e-01,7.902629669342877336e-16,-6.090860591506974661e-14,1.743975632580019356e-14
-1.310575534511175880e-02,-5.782862659786664725e-05,7.884460876362133774e-01,-5.682083506224779967e-06,1.765263743971878449e-02,-3.841354278976161647e-05,9.998441793017227575e-01,-1.184553323848531459e-01,1.159702564406235538e-04,4.835348995196879658e-05,1.205622434467224918e-01,-3.741401371986143726e-02,-8.709299196540165101e-05,-1.184081505222000508e-01,1.358155766947472269e-04,4.312129602157753993e-05,1.204027473127647074e-01,-3.730169853976195160e-02,-1.076279327225762220e-04,1.283683401777927976e-13,-3.775953851787451962e-13,3.332487569087111724e-12,4.742700201878008448e-01,2.999999999999252154e-01,-7.085526172017201430e-15,4.597360731522863730e-01,-1.032356571653574043e-15,-7.523745535913098498e-14,-5.812012942485446514e-15,4.742417318873181076e-01,-2.999999999997156608e-01,1.503975505819258722e-13,4.597348348219295611e-01,8.893594821353204642e-16,-6.854868886386942724e-14,1.962140476615945004e-14
-1.707194025487879935e-02,-5.986661803522878091e-05,7.874728212799381177e-01,-8.001123639076539829e-06,1.605909246538064772e-02,-3.878217045205725630e-05,9.998710436756900188e-01,-1.429581194473977801e-01,1.260394967245348670e-04,4.353632583679454860e-05,1.670932965100411782e-01,-5.625473641917803913e-02,-9.141185505100440228e-05,-1.429119512743297071e-01,1.457475843247970433e-04,3.775274552149034026e-05,1.669354655052067149e-01,-5.614307278592357842e-02,-1.119546176535038287e-04,1.426426049916212524e-13,-4.195724476350084348e-13,3.703302083115984936e-12,4.647851714297104309e-01,2.999999999999168332e-01,-7.851452101750319675e-15,4.719757324898751216e-01,-1.147345441131227356e-15,-8.362095168598754913e-14,-6.458486362587929610e-15,4.647584634718675556e-01,-2.999999999996840194e-01,1.670939574598033292e-13,4.719754449068797042e-01,9.884559973366413263e-16,-7.618877181276094391e-14,2.180305320643318136e-14
-2.186212652203718687e-02,-6.183717849860959472e-05,7.851660332503931361e-01,-1.063799818435662948e-05,1.445169716679247165e-02,-3.924471200871203880e-05,9.998955679448154887e-01,-1.750193763183173767e-01,1.367914795883237375e-04,3.649476108755516144e-05,2.267335065595116050e-01,-8.061852456956623836e-02,-9.592415023569423130e-05,-1.749752227208003497e-01,1.563118055958941533e-04,3.000876661303057837e-05,2.265792819671896829e-01,-8.050845292379073259e-02,-1.165100684091035848e-04,1.569129008836282100e-13,-4.615247685046041917e-13,4.076912923229399214e-12,4.546768925836784936e-01,2.999999999999083955e-01,-8.634636759633700343e-15,4.852561998719868153e-01,-1.262379518228185178e-15,-9.200601093802973405e-14,-7.107432872783396978e-15,4.546512074670252535e-01,-2.999999999996523226e-01,1.838036900190445047e-13,4.852554574504719387e-01,1.087593001748480654e-15,-8.383021616915811339e-14,2.398676424175483304e-14
